timestamp,temperature,humidity,pressure,wind_speed,hour,day,month,weekday,temp_next_hour
2023-05-01 00:00:00,20.2,98,1009.6,14.8,0,1,5,0,20.6
2023-05-01 01:00:00,20.6,95,1008.1,4.8,1,1,5,0,20.6
2023-05-01 02:00:00,20.6,96,1007.6,5.8,2,1,5,0,20.7
2023-05-01 03:00:00,20.7,97,1007.4,3.3,3,1,5,0,21.1
2023-05-01 04:00:00,21.1,96,1008.0,10.5,4,1,5,0,20.8
2023-05-01 05:00:00,20.8,97,1009.5,7.6,5,1,5,0,21.3
2023-05-01 06:00:00,21.3,94,1009.6,8.5,6,1,5,0,22.2
2023-05-01 07:00:00,22.2,89,1010.5,7.1,7,1,5,0,24.0
2023-05-01 08:00:00,24.0,81,1010.7,6.0,8,1,5,0,25.8
2023-05-01 09:00:00,25.8,73,1010.9,4.3,9,1,5,0,26.8
2023-05-01 10:00:00,26.8,69,1010.3,4.4,10,1,5,0,28.5
2023-05-01 11:00:00,28.5,61,1009.4,5.5,11,1,5,0,29.5
2023-05-01 12:00:00,29.5,58,1008.5,8.2,12,1,5,0,30.1
2023-05-01 13:00:00,30.1,58,1007.4,8.1,13,1,5,0,30.0
2023-05-01 14:00:00,30.0,59,1006.2,8.4,14,1,5,0,27.2
2023-05-01 15:00:00,27.2,67,1006.2,7.1,15,1,5,0,26.8
2023-05-01 16:00:00,26.8,69,1006.0,8.9,16,1,5,0,27.1
2023-05-01 17:00:00,27.1,67,1006.0,12.0,17,1,5,0,26.1
2023-05-01 18:00:00,26.1,73,1007.2,6.0,18,1,5,0,25.2
2023-05-01 19:00:00,25.2,78,1008.0,10.6,19,1,5,0,24.7
2023-05-01 20:00:00,24.7,81,1009.1,13.2,20,1,5,0,24.2
2023-05-01 21:00:00,24.2,83,1010.1,13.5,21,1,5,0,23.8
2023-05-01 22:00:00,23.8,86,1011.2,10.7,22,1,5,0,23.5
2023-05-01 23:00:00,23.5,88,1011.0,10.7,23,1,5,0,22.9
2023-05-02 00:00:00,22.9,92,1009.9,13.5,0,2,5,1,23.0
2023-05-02 01:00:00,23.0,92,1009.1,13.0,1,2,5,1,22.8
2023-05-02 02:00:00,22.8,94,1008.4,13.3,2,2,5,1,22.5
2023-05-02 03:00:00,22.5,95,1007.6,13.4,3,2,5,1,22.7
2023-05-02 04:00:00,22.7,94,1007.7,14.1,4,2,5,1,23.4
2023-05-02 05:00:00,23.4,92,1008.7,9.8,5,2,5,1,23.6
2023-05-02 06:00:00,23.6,90,1009.7,9.5,6,2,5,1,24.4
2023-05-02 07:00:00,24.4,86,1010.5,8.3,7,2,5,1,25.2
2023-05-02 08:00:00,25.2,81,1011.6,12.0,8,2,5,1,23.3
2023-05-02 09:00:00,23.3,87,1012.3,10.8,9,2,5,1,22.7
2023-05-02 10:00:00,22.7,91,1012.7,16.2,10,2,5,1,22.6
2023-05-02 11:00:00,22.6,88,1011.7,3.2,11,2,5,1,27.5
2023-05-02 12:00:00,27.5,70,1010.3,6.9,12,2,5,1,29.1
2023-05-02 13:00:00,29.1,66,1008.6,7.2,13,2,5,1,30.1
2023-05-02 14:00:00,30.1,60,1007.3,10.0,14,2,5,1,30.3
2023-05-02 15:00:00,30.3,57,1006.4,9.4,15,2,5,1,27.5
2023-05-02 16:00:00,27.5,65,1006.7,15.3,16,2,5,1,28.5
2023-05-02 17:00:00,28.5,61,1006.4,8.6,17,2,5,1,26.9
2023-05-02 18:00:00,26.9,67,1007.2,6.8,18,2,5,1,26.1
2023-05-02 19:00:00,26.1,69,1008.4,10.2,19,2,5,1,25.4
2023-05-02 20:00:00,25.4,75,1009.5,12.5,20,2,5,1,24.6
2023-05-02 21:00:00,24.6,81,1010.6,14.2,21,2,5,1,24.0
2023-05-02 22:00:00,24.0,85,1011.4,12.3,22,2,5,1,23.5
2023-05-02 23:00:00,23.5,88,1011.2,11.6,23,2,5,1,23.2
2023-05-03 00:00:00,23.2,91,1010.3,11.9,0,3,5,2,22.7
2023-05-03 01:00:00,22.7,95,1009.7,12.2,1,3,5,2,22.5
2023-05-03 02:00:00,22.5,97,1009.1,12.1,2,3,5,2,22.9
2023-05-03 03:00:00,22.9,96,1009.1,13.3,3,3,5,2,23.3
2023-05-03 04:00:00,23.3,93,1009.5,11.5,4,3,5,2,22.9
2023-05-03 05:00:00,22.9,95,1010.4,10.4,5,3,5,2,23.5
2023-05-03 06:00:00,23.5,90,1011.3,10.4,6,3,5,2,24.5
2023-05-03 07:00:00,24.5,84,1012.0,11.3,7,3,5,2,24.8
2023-05-03 08:00:00,24.8,81,1013.0,7.7,8,3,5,2,26.5
2023-05-03 09:00:00,26.5,73,1013.3,7.9,9,3,5,2,28.0
2023-05-03 10:00:00,28.0,67,1012.9,7.9,10,3,5,2,27.8
2023-05-03 11:00:00,27.8,66,1012.5,9.2,11,3,5,2,28.7
2023-05-03 12:00:00,28.7,63,1011.4,3.9,12,3,5,2,30.1
2023-05-03 13:00:00,30.1,59,1009.6,0.8,13,3,5,2,30.6
2023-05-03 14:00:00,30.6,55,1008.2,1.5,14,3,5,2,30.5
2023-05-03 15:00:00,30.5,54,1007.2,1.1,15,3,5,2,30.4
2023-05-03 16:00:00,30.4,52,1006.7,2.1,16,3,5,2,29.0
2023-05-03 17:00:00,29.0,55,1007.3,6.0,17,3,5,2,27.4
2023-05-03 18:00:00,27.4,63,1007.9,6.1,18,3,5,2,26.0
2023-05-03 19:00:00,26.0,71,1008.8,5.9,19,3,5,2,25.3
2023-05-03 20:00:00,25.3,74,1009.8,5.8,20,3,5,2,25.2
2023-05-03 21:00:00,25.2,73,1010.7,9.7,21,3,5,2,24.5
2023-05-03 22:00:00,24.5,76,1011.4,9.0,22,3,5,2,24.0
2023-05-03 23:00:00,24.0,80,1011.3,9.3,23,3,5,2,23.5
2023-05-04 00:00:00,23.5,85,1010.6,10.7,0,4,5,3,22.7
2023-05-04 01:00:00,22.7,91,1010.0,9.1,1,4,5,3,22.0
2023-05-04 02:00:00,22.0,96,1009.3,8.9,2,4,5,3,21.7
2023-05-04 03:00:00,21.7,98,1008.9,9.4,3,4,5,3,21.7
2023-05-04 04:00:00,21.7,99,1009.0,9.2,4,4,5,3,22.8
2023-05-04 05:00:00,22.8,96,1009.8,10.4,5,4,5,3,23.6
2023-05-04 06:00:00,23.6,89,1010.6,9.7,6,4,5,3,24.6
2023-05-04 07:00:00,24.6,83,1011.5,9.2,7,4,5,3,26.4
2023-05-04 08:00:00,26.4,73,1012.1,9.7,8,4,5,3,27.5
2023-05-04 09:00:00,27.5,69,1012.3,5.4,9,4,5,3,28.8
2023-05-04 10:00:00,28.8,65,1011.7,2.5,10,4,5,3,29.8
2023-05-04 11:00:00,29.8,61,1010.9,1.9,11,4,5,3,30.6
2023-05-04 12:00:00,30.6,57,1009.9,2.2,12,4,5,3,31.2
2023-05-04 13:00:00,31.2,54,1008.9,1.0,13,4,5,3,31.6
2023-05-04 14:00:00,31.6,51,1007.7,0.8,14,4,5,3,31.5
2023-05-04 15:00:00,31.5,50,1006.6,1.0,15,4,5,3,30.8
2023-05-04 16:00:00,30.8,51,1005.9,3.4,16,4,5,3,29.9
2023-05-04 17:00:00,29.9,55,1006.3,4.7,17,4,5,3,27.8
2023-05-04 18:00:00,27.8,66,1006.9,4.6,18,4,5,3,26.5
2023-05-04 19:00:00,26.5,73,1007.7,5.5,19,4,5,3,26.1
2023-05-04 20:00:00,26.1,76,1008.5,6.5,20,4,5,3,25.4
2023-05-04 21:00:00,25.4,77,1009.4,6.8,21,4,5,3,25.3
2023-05-04 22:00:00,25.3,76,1009.7,6.0,22,4,5,3,25.0
2023-05-04 23:00:00,25.0,77,1009.8,6.6,23,4,5,3,24.9
2023-05-05 00:00:00,24.9,77,1009.3,8.9,0,5,5,4,23.8
2023-05-05 01:00:00,23.8,83,1009.5,6.9,1,5,5,4,22.6
2023-05-05 02:00:00,22.6,87,1009.0,6.8,2,5,5,4,22.7
2023-05-05 03:00:00,22.7,86,1008.2,7.4,3,5,5,4,22.8
2023-05-05 04:00:00,22.8,87,1007.8,6.8,4,5,5,4,24.2
2023-05-05 05:00:00,24.2,86,1008.0,4.4,5,5,5,4,24.7
2023-05-05 06:00:00,24.7,86,1009.1,2.3,6,5,5,4,26.2
2023-05-05 07:00:00,26.2,83,1009.8,7.9,7,5,5,4,26.2
2023-05-05 08:00:00,26.2,83,1010.9,1.9,8,5,5,4,21.3
2023-05-05 09:00:00,21.3,97,1012.5,15.5,9,5,5,4,22.3
2023-05-05 10:00:00,22.3,90,1012.2,10.0,10,5,5,4,24.3
2023-05-05 11:00:00,24.3,78,1011.5,10.5,11,5,5,4,24.8
2023-05-05 12:00:00,24.8,76,1010.3,4.5,12,5,5,4,27.9
2023-05-05 13:00:00,27.9,67,1008.4,4.0,13,5,5,4,29.4
2023-05-05 14:00:00,29.4,61,1006.7,4.3,14,5,5,4,29.8
2023-05-05 15:00:00,29.8,59,1005.9,4.7,15,5,5,4,29.6
2023-05-05 16:00:00,29.6,58,1005.7,3.7,16,5,5,4,29.3
2023-05-05 17:00:00,29.3,58,1005.9,1.9,17,5,5,4,27.3
2023-05-05 18:00:00,27.3,70,1006.7,5.4,18,5,5,4,25.8
2023-05-05 19:00:00,25.8,77,1007.7,7.0,19,5,5,4,24.9
2023-05-05 20:00:00,24.9,80,1008.5,7.4,20,5,5,4,25.0
2023-05-05 21:00:00,25.0,77,1009.0,5.6,21,5,5,4,24.3
2023-05-05 22:00:00,24.3,80,1009.3,5.9,22,5,5,4,23.9
2023-05-05 23:00:00,23.9,82,1009.1,5.6,23,5,5,4,24.7
2023-05-06 00:00:00,24.7,77,1008.3,2.7,0,6,5,5,23.1
2023-05-06 01:00:00,23.1,88,1007.5,3.9,1,6,5,5,23.7
2023-05-06 02:00:00,23.7,86,1007.0,1.8,2,6,5,5,23.5
2023-05-06 03:00:00,23.5,87,1007.0,3.3,3,6,5,5,22.0
2023-05-06 04:00:00,22.0,94,1007.4,5.1,4,6,5,5,23.7
2023-05-06 05:00:00,23.7,90,1007.8,4.8,5,6,5,5,24.4
2023-05-06 06:00:00,24.4,87,1008.6,5.9,6,6,5,5,23.2
2023-05-06 07:00:00,23.2,91,1010.3,10.7,7,6,5,5,24.8
2023-05-06 08:00:00,24.8,85,1010.7,6.8,8,6,5,5,27.4
2023-05-06 09:00:00,27.4,72,1010.7,7.0,9,6,5,5,29.6
2023-05-06 10:00:00,29.6,62,1010.1,6.4,10,6,5,5,30.9
2023-05-06 11:00:00,30.9,57,1009.2,8.4,11,6,5,5,31.5
2023-05-06 12:00:00,31.5,53,1008.2,7.9,12,6,5,5,32.0
2023-05-06 13:00:00,32.0,51,1007.0,5.8,13,6,5,5,32.2
2023-05-06 14:00:00,32.2,50,1005.5,6.9,14,6,5,5,32.1
2023-05-06 15:00:00,32.1,50,1004.8,6.1,15,6,5,5,31.4
2023-05-06 16:00:00,31.4,52,1004.9,3.6,16,6,5,5,28.7
2023-05-06 17:00:00,28.7,61,1005.7,6.8,17,6,5,5,27.4
2023-05-06 18:00:00,27.4,67,1006.5,4.0,18,6,5,5,27.0
2023-05-06 19:00:00,27.0,68,1007.5,6.2,19,6,5,5,26.0
2023-05-06 20:00:00,26.0,76,1008.1,4.8,20,6,5,5,26.3
2023-05-06 21:00:00,26.3,73,1008.7,5.6,21,6,5,5,26.1
2023-05-06 22:00:00,26.1,76,1008.8,4.4,22,6,5,5,25.9
2023-05-06 23:00:00,25.9,76,1008.6,4.5,23,6,5,5,25.7
2023-05-07 00:00:00,25.7,79,1008.1,4.4,0,7,5,6,25.4
2023-05-07 01:00:00,25.4,81,1007.6,4.4,1,7,5,6,25.6
2023-05-07 02:00:00,25.6,77,1007.1,4.1,2,7,5,6,24.9
2023-05-07 03:00:00,24.9,82,1006.6,3.6,3,7,5,6,24.8
2023-05-07 04:00:00,24.8,82,1006.8,5.2,4,7,5,6,25.0
2023-05-07 05:00:00,25.0,84,1008.0,3.8,5,7,5,6,25.7
2023-05-07 06:00:00,25.7,80,1008.6,8.2,6,7,5,6,26.6
2023-05-07 07:00:00,26.6,74,1009.7,16.0,7,7,5,6,27.8
2023-05-07 08:00:00,27.8,69,1010.2,12.4,8,7,5,6,29.3
2023-05-07 09:00:00,29.3,64,1010.4,14.4,9,7,5,6,30.4
2023-05-07 10:00:00,30.4,61,1009.9,12.1,10,7,5,6,31.5
2023-05-07 11:00:00,31.5,57,1009.0,10.5,11,7,5,6,32.2
2023-05-07 12:00:00,32.2,54,1008.2,9.0,12,7,5,6,32.7
2023-05-07 13:00:00,32.7,52,1007.0,6.1,13,7,5,6,32.8
2023-05-07 14:00:00,32.8,50,1005.7,4.5,14,7,5,6,32.9
2023-05-07 15:00:00,32.9,49,1004.8,4.4,15,7,5,6,32.6
2023-05-07 16:00:00,32.6,49,1004.5,5.2,16,7,5,6,31.6
2023-05-07 17:00:00,31.6,50,1005.1,6.5,17,7,5,6,29.0
2023-05-07 18:00:00,29.0,63,1006.1,5.7,18,7,5,6,27.8
2023-05-07 19:00:00,27.8,68,1006.8,6.1,19,7,5,6,27.6
2023-05-07 20:00:00,27.6,67,1007.2,6.2,20,7,5,6,26.6
2023-05-07 21:00:00,26.6,74,1008.0,6.3,21,7,5,6,26.1
2023-05-07 22:00:00,26.1,78,1008.3,5.5,22,7,5,6,25.7
2023-05-07 23:00:00,25.7,80,1008.3,6.4,23,7,5,6,25.2
2023-05-08 00:00:00,25.2,80,1007.6,5.6,0,8,5,0,25.2
2023-05-08 01:00:00,25.2,79,1006.8,5.4,1,8,5,0,24.6
2023-05-08 02:00:00,24.6,83,1006.2,5.3,2,8,5,0,24.2
2023-05-08 03:00:00,24.2,87,1005.9,6.0,3,8,5,0,24.3
2023-05-08 04:00:00,24.3,87,1006.4,4.8,4,8,5,0,24.0
2023-05-08 05:00:00,24.0,84,1007.3,5.2,5,8,5,0,25.1
2023-05-08 06:00:00,25.1,79,1007.9,7.3,6,8,5,0,26.6
2023-05-08 07:00:00,26.6,73,1009.0,10.8,7,8,5,0,28.3
2023-05-08 08:00:00,28.3,65,1009.5,10.2,8,8,5,0,30.2
2023-05-08 09:00:00,30.2,58,1009.3,9.3,9,8,5,0,31.8
2023-05-08 10:00:00,31.8,53,1008.7,8.4,10,8,5,0,33.0
2023-05-08 11:00:00,33.0,47,1008.0,5.6,11,8,5,0,33.6
2023-05-08 12:00:00,33.6,44,1007.6,4.4,12,8,5,0,34.1
2023-05-08 13:00:00,34.1,44,1006.6,4.3,13,8,5,0,34.3
2023-05-08 14:00:00,34.3,43,1005.4,5.2,14,8,5,0,34.0
2023-05-08 15:00:00,34.0,43,1004.1,6.3,15,8,5,0,33.8
2023-05-08 16:00:00,33.8,42,1003.6,8.4,16,8,5,0,31.4
2023-05-08 17:00:00,31.4,51,1004.8,4.3,17,8,5,0,29.5
2023-05-08 18:00:00,29.5,60,1005.9,4.2,18,8,5,0,28.2
2023-05-08 19:00:00,28.2,69,1006.8,5.8,19,8,5,0,28.2
2023-05-08 20:00:00,28.2,69,1007.5,3.5,20,8,5,0,27.2
2023-05-08 21:00:00,27.2,77,1007.9,2.0,21,8,5,0,26.5
2023-05-08 22:00:00,26.5,81,1008.1,3.6,22,8,5,0,26.0
2023-05-08 23:00:00,26.0,84,1008.1,5.0,23,8,5,0,25.9
2023-05-09 00:00:00,25.9,83,1007.7,4.7,0,9,5,1,25.5
2023-05-09 01:00:00,25.5,84,1007.1,4.6,1,9,5,1,25.3
2023-05-09 02:00:00,25.3,82,1006.9,4.8,2,9,5,1,25.1
2023-05-09 03:00:00,25.1,82,1006.6,5.2,3,9,5,1,24.9
2023-05-09 04:00:00,24.9,82,1007.2,9.1,4,9,5,1,24.1
2023-05-09 05:00:00,24.1,86,1008.8,15.5,5,9,5,1,24.2
2023-05-09 06:00:00,24.2,92,1008.4,6.4,6,9,5,1,26.0
2023-05-09 07:00:00,26.0,88,1009.2,9.8,7,9,5,1,28.3
2023-05-09 08:00:00,28.3,78,1010.1,13.0,8,9,5,1,30.1
2023-05-09 09:00:00,30.1,67,1010.1,14.9,9,9,5,1,32.0
2023-05-09 10:00:00,32.0,58,1009.4,7.6,10,9,5,1,31.2
2023-05-09 11:00:00,31.2,62,1009.0,7.7,11,9,5,1,32.3
2023-05-09 12:00:00,32.3,57,1008.3,5.4,12,9,5,1,31.5
2023-05-09 13:00:00,31.5,59,1007.6,5.2,13,9,5,1,32.4
2023-05-09 14:00:00,32.4,57,1006.4,6.0,14,9,5,1,29.3
2023-05-09 15:00:00,29.3,70,1006.5,8.2,15,9,5,1,29.3
2023-05-09 16:00:00,29.3,67,1006.3,1.8,16,9,5,1,27.9
2023-05-09 17:00:00,27.9,73,1007.1,5.4,17,9,5,1,26.1
2023-05-09 18:00:00,26.1,83,1007.8,9.1,18,9,5,1,25.7
2023-05-09 19:00:00,25.7,86,1008.2,4.7,19,9,5,1,26.1
2023-05-09 20:00:00,26.1,85,1008.7,3.6,20,9,5,1,26.0
2023-05-09 21:00:00,26.0,86,1009.0,4.7,21,9,5,1,26.1
2023-05-09 22:00:00,26.1,87,1009.1,4.8,22,9,5,1,26.1
2023-05-09 23:00:00,26.1,88,1008.8,2.9,23,9,5,1,26.0
2023-05-10 00:00:00,26.0,90,1008.0,3.6,0,10,5,2,25.2
2023-05-10 01:00:00,25.2,94,1007.6,3.5,1,10,5,2,24.8
2023-05-10 02:00:00,24.8,96,1006.7,3.7,2,10,5,2,24.3
2023-05-10 03:00:00,24.3,97,1006.4,4.0,3,10,5,2,24.6
2023-05-10 04:00:00,24.6,96,1006.3,5.0,4,10,5,2,26.9
2023-05-10 05:00:00,26.9,84,1006.5,4.7,5,10,5,2,27.2
2023-05-10 06:00:00,27.2,80,1007.8,8.7,6,10,5,2,27.5
2023-05-10 07:00:00,27.5,81,1008.7,12.1,7,10,5,2,27.1
2023-05-10 08:00:00,27.1,75,1009.3,9.3,8,10,5,2,28.2
2023-05-10 09:00:00,28.2,72,1009.9,3.2,9,10,5,2,28.1
2023-05-10 10:00:00,28.1,73,1010.0,5.3,10,10,5,2,28.8
2023-05-10 11:00:00,28.8,71,1008.9,5.3,11,10,5,2,32.8
2023-05-10 12:00:00,32.8,59,1007.5,4.3,12,10,5,2,33.4
2023-05-10 13:00:00,33.4,57,1006.6,10.0,13,10,5,2,33.6
2023-05-10 14:00:00,33.6,55,1005.3,8.9,14,10,5,2,33.5
2023-05-10 15:00:00,33.5,53,1004.9,8.2,15,10,5,2,26.5
2023-05-10 16:00:00,26.5,82,1007.0,12.2,16,10,5,2,30.4
2023-05-10 17:00:00,30.4,63,1005.3,3.6,17,10,5,2,29.0
2023-05-10 18:00:00,29.0,75,1005.9,2.6,18,10,5,2,27.7
2023-05-10 19:00:00,27.7,78,1006.6,4.5,19,10,5,2,26.6
2023-05-10 20:00:00,26.6,87,1007.3,2.7,20,10,5,2,26.4
2023-05-10 21:00:00,26.4,86,1007.7,4.7,21,10,5,2,26.1
2023-05-10 22:00:00,26.1,86,1007.7,6.1,22,10,5,2,26.5
2023-05-10 23:00:00,26.5,81,1007.7,7.2,23,10,5,2,25.5
2023-05-11 00:00:00,25.5,85,1007.3,6.4,0,11,5,3,24.9
2023-05-11 01:00:00,24.9,89,1006.9,6.3,1,11,5,3,24.6
2023-05-11 02:00:00,24.6,92,1006.7,6.8,2,11,5,3,24.3
2023-05-11 03:00:00,24.3,93,1006.7,6.6,3,11,5,3,24.4
2023-05-11 04:00:00,24.4,93,1007.2,4.7,4,11,5,3,25.4
2023-05-11 05:00:00,25.4,84,1008.7,9.4,5,11,5,3,26.0
2023-05-11 06:00:00,26.0,77,1009.3,5.4,6,11,5,3,27.3
2023-05-11 07:00:00,27.3,75,1009.8,6.2,7,11,5,3,30.1
2023-05-11 08:00:00,30.1,64,1009.9,2.9,8,11,5,3,32.2
2023-05-11 09:00:00,32.2,56,1010.2,2.5,9,11,5,3,33.6
2023-05-11 10:00:00,33.6,49,1009.7,3.1,10,11,5,3,35.0
2023-05-11 11:00:00,35.0,39,1008.9,8.2,11,11,5,3,34.9
2023-05-11 12:00:00,34.9,33,1008.6,16.6,12,11,5,3,35.0
2023-05-11 13:00:00,35.0,34,1007.5,13.0,13,11,5,3,35.1
2023-05-11 14:00:00,35.1,33,1006.2,2.7,14,11,5,3,36.4
2023-05-11 15:00:00,36.4,28,1004.8,2.9,15,11,5,3,35.7
2023-05-11 16:00:00,35.7,31,1004.4,11.3,16,11,5,3,32.8
2023-05-11 17:00:00,32.8,53,1005.3,4.6,17,11,5,3,30.6
2023-05-11 18:00:00,30.6,48,1006.1,9.8,18,11,5,3,28.5
2023-05-11 19:00:00,28.5,49,1006.3,9.7,19,11,5,3,28.8
2023-05-11 20:00:00,28.8,46,1007.0,9.2,20,11,5,3,26.5
2023-05-11 21:00:00,26.5,58,1007.6,7.9,21,11,5,3,26.2
2023-05-11 22:00:00,26.2,62,1007.6,7.4,22,11,5,3,25.3
2023-05-11 23:00:00,25.3,66,1007.5,6.8,23,11,5,3,24.1
2023-05-12 00:00:00,24.1,73,1006.9,7.2,0,12,5,4,24.3
2023-05-12 01:00:00,24.3,70,1006.4,7.7,1,12,5,4,24.1
2023-05-12 02:00:00,24.1,68,1006.0,7.2,2,12,5,4,22.6
2023-05-12 03:00:00,22.6,76,1006.4,9.9,3,12,5,4,22.9
2023-05-12 04:00:00,22.9,74,1007.0,7.3,4,12,5,4,23.5
2023-05-12 05:00:00,23.5,80,1008.0,6.8,5,12,5,4,25.0
2023-05-12 06:00:00,25.0,73,1008.3,9.4,6,12,5,4,27.3
2023-05-12 07:00:00,27.3,68,1009.3,9.8,7,12,5,4,30.1
2023-05-12 08:00:00,30.1,59,1010.0,8.6,8,12,5,4,32.4
2023-05-12 09:00:00,32.4,53,1009.7,11.5,9,12,5,4,34.2
2023-05-12 10:00:00,34.2,42,1009.5,9.7,10,12,5,4,35.4
2023-05-12 11:00:00,35.4,35,1008.4,6.8,11,12,5,4,36.4
2023-05-12 12:00:00,36.4,29,1007.3,5.8,12,12,5,4,37.0
2023-05-12 13:00:00,37.0,24,1006.0,4.7,13,12,5,4,37.6
2023-05-12 14:00:00,37.6,22,1004.8,12.0,14,12,5,4,37.2
2023-05-12 15:00:00,37.2,23,1004.1,12.8,15,12,5,4,37.2
2023-05-12 16:00:00,37.2,26,1003.7,4.7,16,12,5,4,33.6
2023-05-12 17:00:00,33.6,45,1004.1,6.1,17,12,5,4,30.9
2023-05-12 18:00:00,30.9,43,1005.1,8.8,18,12,5,4,29.9
2023-05-12 19:00:00,29.9,33,1005.6,10.6,19,12,5,4,28.6
2023-05-12 20:00:00,28.6,35,1006.2,9.1,20,12,5,4,26.5
2023-05-12 21:00:00,26.5,46,1006.5,10.2,21,12,5,4,29.2
2023-05-12 22:00:00,29.2,37,1006.6,0.8,22,12,5,4,26.0
2023-05-12 23:00:00,26.0,53,1006.3,8.1,23,12,5,4,24.6
2023-05-13 00:00:00,24.6,58,1005.6,7.9,0,13,5,5,23.8
2023-05-13 01:00:00,23.8,64,1005.2,8.9,1,13,5,5,23.0
2023-05-13 02:00:00,23.0,67,1005.2,7.9,2,13,5,5,22.6
2023-05-13 03:00:00,22.6,68,1005.1,7.6,3,13,5,5,23.2
2023-05-13 04:00:00,23.2,64,1005.3,7.6,4,13,5,5,23.8
2023-05-13 05:00:00,23.8,61,1006.5,8.4,5,13,5,5,25.0
2023-05-13 06:00:00,25.0,56,1007.4,10.5,6,13,5,5,27.5
2023-05-13 07:00:00,27.5,54,1008.4,11.6,7,13,5,5,30.1
2023-05-13 08:00:00,30.1,54,1009.0,11.3,8,13,5,5,32.5
2023-05-13 09:00:00,32.5,52,1009.0,14.2,9,13,5,5,34.5
2023-05-13 10:00:00,34.5,42,1008.3,18.2,10,13,5,5,36.4
2023-05-13 11:00:00,36.4,29,1007.5,15.8,11,13,5,5,37.4
2023-05-13 12:00:00,37.4,24,1006.7,13.1,12,13,5,5,38.1
2023-05-13 13:00:00,38.1,19,1005.4,10.2,13,13,5,5,38.5
2023-05-13 14:00:00,38.5,17,1004.3,10.5,14,13,5,5,38.1
2023-05-13 15:00:00,38.1,19,1003.7,10.5,15,13,5,5,37.2
2023-05-13 16:00:00,37.2,25,1003.5,6.9,16,13,5,5,34.9
2023-05-13 17:00:00,34.9,56,1003.8,3.8,17,13,5,5,30.1
2023-05-13 18:00:00,30.1,43,1004.9,9.9,18,13,5,5,28.8
2023-05-13 19:00:00,28.8,31,1005.4,11.5,19,13,5,5,31.6
2023-05-13 20:00:00,31.6,23,1006.1,4.1,20,13,5,5,26.4
2023-05-13 21:00:00,26.4,51,1006.8,7.3,21,13,5,5,27.1
2023-05-13 22:00:00,27.1,47,1006.7,8.8,22,13,5,5,26.0
2023-05-13 23:00:00,26.0,53,1005.9,5.9,23,13,5,5,24.9
2023-05-14 00:00:00,24.9,56,1005.3,9.7,0,14,5,6,25.5
2023-05-14 01:00:00,25.5,45,1004.3,13.7,1,14,5,6,24.7
2023-05-14 02:00:00,24.7,45,1003.2,8.6,2,14,5,6,22.4
2023-05-14 03:00:00,22.4,56,1003.7,10.6,3,14,5,6,24.9
2023-05-14 04:00:00,24.9,49,1004.5,13.6,4,14,5,6,27.5
2023-05-14 05:00:00,27.5,63,1005.7,24.2,5,14,5,6,27.7
2023-05-14 06:00:00,27.7,52,1006.7,20.2,6,14,5,6,29.0
2023-05-14 07:00:00,29.0,49,1007.3,18.9,7,14,5,6,30.9
2023-05-14 08:00:00,30.9,47,1007.7,19.6,8,14,5,6,33.0
2023-05-14 09:00:00,33.0,40,1007.8,23.8,9,14,5,6,34.7
2023-05-14 10:00:00,34.7,34,1007.2,25.2,10,14,5,6,36.1
2023-05-14 11:00:00,36.1,29,1006.5,23.9,11,14,5,6,37.1
2023-05-14 12:00:00,37.1,26,1005.6,22.5,12,14,5,6,37.7
2023-05-14 13:00:00,37.7,23,1004.3,21.1,13,14,5,6,37.9
2023-05-14 14:00:00,37.9,21,1003.1,18.2,14,14,5,6,38.0
2023-05-14 15:00:00,38.0,19,1002.4,15.1,15,14,5,6,37.1
2023-05-14 16:00:00,37.1,24,1002.1,10.5,16,14,5,6,33.7
2023-05-14 17:00:00,33.7,39,1002.9,6.8,17,14,5,6,31.3
2023-05-14 18:00:00,31.3,36,1003.5,9.0,18,14,5,6,28.9
2023-05-14 19:00:00,28.9,37,1004.1,8.2,19,14,5,6,27.8
2023-05-14 20:00:00,27.8,39,1004.5,8.7,20,14,5,6,27.0
2023-05-14 21:00:00,27.0,45,1005.1,7.9,21,14,5,6,26.2
2023-05-14 22:00:00,26.2,49,1005.4,7.6,22,14,5,6,26.3
2023-05-14 23:00:00,26.3,47,1005.0,8.0,23,14,5,6,25.2
2023-05-15 00:00:00,25.2,51,1004.3,7.6,0,15,5,0,24.9
2023-05-15 01:00:00,24.9,53,1004.1,7.4,1,15,5,0,24.8
2023-05-15 02:00:00,24.8,53,1004.1,10.1,2,15,5,0,25.3
2023-05-15 03:00:00,25.3,49,1004.7,14.5,3,15,5,0,25.9
2023-05-15 04:00:00,25.9,44,1005.1,14.1,4,15,5,0,27.0
2023-05-15 05:00:00,27.0,49,1006.5,15.3,5,15,5,0,27.5
2023-05-15 06:00:00,27.5,52,1007.4,14.6,6,15,5,0,28.9
2023-05-15 07:00:00,28.9,53,1008.6,11.4,7,15,5,0,30.9
2023-05-15 08:00:00,30.9,48,1009.1,13.9,8,15,5,0,32.7
2023-05-15 09:00:00,32.7,44,1009.3,15.9,9,15,5,0,34.4
2023-05-15 10:00:00,34.4,37,1008.8,17.9,10,15,5,0,36.0
2023-05-15 11:00:00,36.0,29,1008.0,20.8,11,15,5,0,36.8
